plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
54	N07	sample	M-004929-01	ACVR1C	130399	NM_145259	0.9848147735	0.9717375459	0.9867211297	0.922900312	0.9492922292	1.0203373178	0.9494101969	0.9940648948	110116	124624	115416	121932	26	-0.0132788703032185
54	N08	sample	M-017723-01	EDN2	1907	NM_001956	1.0192092949	1.0451077569	1.0254103471	0.7936415678	1.0121208986	1.0262976912	1.0327558692	1.0574596445	117404	125352	125548	129708	26	0.0254103470990628
54	N09	sample	M-005306-01	ALS2CR2	55437	NM_018571	0.983305561	0.9798994071	0.9965360169	0.9927427455	0.9368092553	1.0298018667	0.951483145	1.0083156693	108668	125780	115668	123680	26	-0.00346398310463736
54	N10	sample	M-004950-00	EEF2K	29904	NM_013302	0.9979022038	0.9146857801	0.9166086382	0.4491407808	0.9592234349	1.0365809727	0.8982774789	0.9310940812	111268	126608	109200	114208	26	-0.0833913618319638
54	N11	sample	M-004685-01	ALS2CR7	65061	NM_139158	0.9531831375	0.9857584912	1.0341753358	0.7353323849	0.9370851222	0.9692811528	0.9673428426	1.0041741399	108700	118388	117596	123172	26	0.0341753357444388
54	N12	sample	M-003114-01	EGFR	1956	NM_005228	0.997933439	0.9720977107	0.97411077	0.8305618492	0.9663270056	1.0295398723	0.9533915733	0.990803848	112092	125748	115900	121532	26	-0.0258892299742793
54	N13	sample	M-005307-01	AMHR2	269	NM_020547	1.019026748	0.9671445879	0.9490865572	0.572107894	1.007465646	1.03058785	0.9542141717	0.9800750041	116864	125876	116000	120216	26	-0.050913442853023
54	N14	sample	M-004883-01	EIF2AK3	9451	NM_004836	0.9189337502	0.9367512396	1.0193893078	0.8716786424	0.8937050639	0.9441624365	0.913906849	0.9595956302	103668	115320	111100	117704	26	0.0193893078757006
54	N15	sample	M-007803-00	ANGPT4	51378	NM_015985	1.0117282847	0.8565397268	0.8466104385	0.1482568961	1.0096036139	1.0138529556	0.8321076617	0.8809717919	117112	123832	101156	108060	26	-0.153389561495108
54	N16	sample	M-005314-00	EIF2AK4	27104	XM_031612	0.9647583812	0.9250505733	0.9588417072	0.6774159702	0.9376713392	0.9918454233	0.9080499482	0.9420511984	108768	121144	110388	115552	26	-0.0411582928137428
54	N17	sample	M-004930-01	ANKK1	255239	NM_178510	1.0811651225	0.989025754	0.9147777092	0.4019347891	1.093294712	1.069035533	0.9577677969	1.0202837111	126820	130572	116432	125148	26	-0.0852222908254239
54	N18	sample	M-006721-01	EKI1	55500	NM_018638	0.9485730243	0.9226184699	0.972638317	0.8128287925	0.9184985948	0.9786474537	0.9038053403	0.9414315995	106544	119532	109872	115476	26	-0.0273616829558496
54	N19	sample	M-005308-02	ANKRD3	54101	NM_020639	1.0175355708	0.8956916447	0.8802558558	0.3046254004	1.0517077881	0.9833633535	0.8693549183	0.9220283711	121996	120108	105684	113096	26	-0.119744144181814
54	N20	sample	M-007676-00	RAPGEF3	10411	NM_006105	0.9626763524	0.9414775615	0.9779793169	0.8591733061	0.9271539164	0.9981987883	0.9426648899	0.9402902332	107548	121920	114596	115336	26	-0.0220206830138201
54	N21	sample	M-007687-01	APEG1	10290	NM_005876	1.0776834131	1.0409405312	0.9659056812	0.715492836	1.0993982655	1.0559685607	1.0306500173	1.0512310452	127528	128976	125292	128944	26	-0.0340943187984193
54	N22	sample	M-003115-02	EPHA1	2041	NM_005232	0.9242377668	0.8728718891	0.9444235244	0.572107894	0.9131881584	0.9352873751	0.8527713341	0.8929724442	105928	114236	103668	109532	26	-0.0555764755000475
54	N23	sample	M-005138-00	APPL	26060	NM_012096	1.0110008192	0.9235221087	0.9134731556	0.5567700849	0.997603407	1.0243982315	0.8541532994	0.992890918	115720	125120	103836	121788	26	-0.0865268443747604
54	N24	sample	M-003116-01	EPHA2	1969	NM_004431	1.0797711351	0.9559908743	0.8853643548	0.2537608681	1.061949344	1.0975929262	0.9649737591	0.9470079896	123184	134060	117308	116160	26	-0.114635645208775
54	O05	sample	NA	NA	NA	NA	0.9971913391	1.0013473272	1.0041676937	0.970670632	1.0572940913	0.9370885869	0.9968247701	1.0058698842	122644	114456	121180	123380	26	0.0041676936883055
54	O06	sample	M-004797-00	CDKL2	8999	NM_003948	0.9641948661	0.8378020252	0.8689135927	0.3213149389	1.0298798255	0.8985099067	0.8424065939	0.8331974564	119464	109744	102408	102200	26	-0.131086407316435
54	O07	sample	NA	NA	NA	NA	0.9541820709	1.0302558366	1.079726677	0.4677691454	0.9833272987	0.925036843	1.0442064393	1.016305234	114064	112984	126940	124660	26	0.0797266770399827
54	O08	sample	M-004798-00	CDKL3	51265	NM_016508	1.0213955355	1.0263438075	1.0048446187	0.970670632	1.0964671805	0.9463238906	1.0335126598	1.0191749552	127188	115584	125640	125012	26	0.00484461873757414
54	O09	sample	NA	NA	NA	NA	1.0051012076	1.0321654869	1.0269269194	0.8591733061	1.0690529147	0.9411495006	1.0080779165	1.0562530572	124008	114952	122548	129560	26	0.0269269193928023
54	O10	sample	M-004799-02	CDKL5	6792	NM_003159	0.8707517334	0.9134661334	1.0490546252	0.710631967	0.9220503802	0.8194530866	0.8953490285	0.9315832382	106956	100088	108844	114268	26	0.0490546252296442
54	O11	sample	NA	NA	NA	NA	0.949299221	0.9852111439	1.0378299298	0.766652565	1.0020862429	0.8965121991	1.0018261685	0.9685961194	116240	109500	121788	118808	26	0.0378299298635998
54	O12	sample	M-003471-00	CDKN1A	1026	NM_000389	1.0376986867	1.0332536291	0.9957164275	0.9977644553	1.1138123071	0.9615850663	1.0180807134	1.0484265449	129200	117448	123764	128600	26	-0.004283572492643
54	O13	sample	NA	NA	NA	NA	1.0370653093	1.0022918214	0.9664693365	0.8208843726	1.0970878808	0.9770427378	1.0038662126	1.0007174303	127260	119336	122036	122748	26	-0.0335306634386134
54	O14	sample	M-003472-00	CDKN1B	1027	NM_004064	0.9495510088	0.9471299018	0.9974502613	0.9977644553	1.00298281	0.8961192075	0.9414145402	0.9528452633	116344	109452	114444	116876	26	-0.00254973874777631
54	O15	sample	NA	NA	NA	NA	0.9463683336	0.9532046931	1.007223783	0.970670632	0.9975344402	0.895202227	0.9434874883	0.9629218979	115712	109340	114696	118112	26	0.00722378302113569
54	O16	sample	M-003244-03	CDKN1C	1028	NM_000076	0.9715778802	0.9942840617	1.0233704184	0.8591733061	1.0226383214	0.920517439	0.9997861244	0.988781999	118624	112432	121540	121284	26	0.023370418329538
54	O17	sample	NA	NA	NA	NA	0.9774275135	0.9962932562	1.0193014238	0.8516217663	0.9798099967	0.9750450303	1.0042610598	0.9883254525	113656	119092	122084	121228	26	0.0193014237776519
54	O18	sample	M-003245-02	CDKN2B	1030	NM_004936	0.9964860529	0.985877164	0.9893537006	0.9388629022	1.0266383903	0.9663337154	1.0012668016	0.9704875265	119088	118028	121720	119040	26	-0.0106462993332
54	O19	sample	NA	NA	NA	NA	1.0284842203	0.9834758167	0.9562381194	0.5965060775	1.0462594183	1.0107090224	0.9856374315	0.9813142019	121364	123448	119820	120368	26	-0.0437618806000576
54	O20	sample	M-003246-01	CDKN2C	1031	NM_001262	0.9262703083	0.8839365273	0.9542965152	0.5965060775	0.9041535199	0.9483870968	0.8841945939	0.8836784608	104880	115836	107488	108392	26	-0.0457034848449486
54	O21	sample	NA	NA	NA	NA	1.0090698949	0.9638555907	0.9551920988	0.5965060775	1.0061207952	1.0120189946	0.9625717717	0.9651394098	116708	123608	117016	118384	26	-0.0448079011954677
54	O22	sample	M-003247-02	CDKN2D	1032	NM_001800	0.9691576767	0.9471529163	0.9772949635	0.8349916833	0.9641545544	0.9741607991	0.9209811954	0.9733246372	111840	118984	111960	119388	26	-0.0227050365259359
54	O23	sample	NA	NA	NA	NA	1.056940347	1.0211628111	0.9661499006	0.7140375135	1.0376730633	1.0762076306	1.0124870441	1.0298385782	120368	131448	123084	126320	26	-0.0338500993960943
54	O24	sample	M-003879-00	CDKN3	1033	NM_005192	1.067535888	1.0081593756	0.9443798442	0.5771010068	1.0338109278	1.1012608482	0.9996874126	1.0166313387	119920	134508	121528	124700	26	-0.0556201557413123
54	P05	sample	M-003563-02	ARAF1	369	NM_001654	1.0852960421	1.045222316	0.963075765	0.7507099334	1.0374661632	1.1331259211	1.0365069181	1.053937714	120344	138400	126004	129276	26	-0.03692423499547
54	P06	sample	M-003117-02	EPHA3	2042	NM_005233	0.9438369853	0.895677328	0.9489746026	0.5965060775	0.9163951103	0.9712788603	0.9136765214	0.8776781347	106300	118632	111072	107656	26	-0.0510253973939073
54	P07	sample	M-004931-00	ARK5	9891	NM_014840	0.994996186	0.9896362022	0.994613061	0.970670632	0.9595682684	1.0304241035	0.9666847638	1.0125876406	111308	125856	117516	124204	26	-0.00538693899100962
54	P08	sample	M-003118-01	EPHA4	2043	NM_004438	0.9542681996	0.9035034407	0.9468024199	0.5965060775	0.9372575389	0.9712788603	0.9355247355	0.8714821458	108720	118632	113728	106896	26	-0.053197580063214
54	P09	sample	M-004165-01	ASK	10926	NM_006716	0.9582889115	0.8655017235	0.9031740983	0.3213149389	0.9278435835	0.9887342394	0.8636954412	0.8673080059	107628	120764	104996	106384	26	-0.09682590165799
54	P10	sample	M-005315-02	EPHA5	2044	NM_004439	0.9312616893	0.9653907772	1.036648225	0.766652565	0.8792910223	0.9832323563	0.9631311386	0.9676504158	101996	120092	117084	118692	26	0.0366482249749303
54	P11	sample	M-013023-00	ASP	83853	NM_031916	1.0105601412	1.0163430244	1.0057224533	0.970670632	0.9957068225	1.02541346	0.9920207953	1.0406652535	115500	125244	120596	127648	26	0.00572245323553622
54	P12	sample	M-003119-01	EPHA7	2045	NM_004440	0.9640346707	0.9309067809	0.965636205	0.7032554173	0.9505681132	0.9775012281	0.941546156	0.9202674058	110264	119392	114460	112880	26	-0.0343637949532081
54	P13	sample	M-003201-02	ATM	472	NM_138293	0.8816513547	0.8482970731	0.9621683997	0.691488041	0.8658080312	0.8974946782	0.8301992333	0.8663949128	100432	109620	100924	106272	26	-0.0378316002943697
54	P14	sample	M-003120-02	EPHA8	2046	NM_020526	1.0057170184	1.0239633495	1.0181426095	0.8716786424	0.9750168106	1.0364172261	1.0115986378	1.0363280613	113100	126588	122976	127116	26	0.0181426095681818
54	P15	sample	M-003202-04	ATR	545	NM_001184	0.9196401872	0.7666074358	0.8335949717	0.1144416015	0.8977051328	0.9415752415	0.7642926476	0.768922224	104132	115004	92912	94316	26	-0.166405028279869
54	P16	sample	M-003121-01	EPHB1	2047	NM_004441	0.9531001103	0.9450645308	0.9915690079	0.970670632	0.9122915912	0.9939086294	0.9499366599	0.9401924018	105824	121396	115480	115324	26	-0.00843099204706921
54	P17	sample	M-003326-02	AURKB	9212	NM_004217	0.8808801331	0.939023496	1.0660059873	0.5965060775	0.8722564182	0.889503848	0.8932760805	0.9847709115	101180	108644	108592	120792	26	0.0660059873247241
54	P18	sample	M-003122-01	EPHB2	2048	NM_004442	1.0162962198	0.9837356859	0.9679615714	0.7507099334	1.0056725116	1.026919928	0.952503167	1.0149682048	116656	125428	115792	124496	26	-0.0320384286250792
54	P19	sample	M-019573-01	AURKC	6795	NM_003160	0.9272585825	0.876017843	0.944739536	0.5965060775	0.9082915223	0.9462256427	0.8379316585	0.9141040274	105360	115572	101864	112124	26	-0.0552604640356618
54	P20	sample	M-003123-02	EPHB3	2049	NM_004443	0.9174854813	0.7644758168	0.8332293343	0.1652982612	0.8738771358	0.9610938268	0.7725844397	0.7563671939	101368	117388	93920	92776	26	-0.166770665714729
54	P21	sample	M-003631-01	AVPR1A	552	NM_000706	1.0513408535	0.996476148	0.9478145405	0.572107894	1.0533285057	1.0493532012	0.9721468174	1.0208054786	122184	128168	118180	125212	26	-0.0521854594254186
54	P22	sample	M-003124-01	EPHB4	2050	NM_004444	1.0654901338	1.0432389292	0.9791164611	0.8312369945	1.063811445	1.0671688227	1.0414754125	1.0450024458	123400	130344	126608	128180	26	-0.0208835389395847
54	P23	sample	M-005431-00	AVPR1B	553	NM_000707	0.7723624422	0.7582130763	0.9816804065	0.8906112176	0.7503577648	0.7943671197	0.7247092115	0.7917169411	87040	97024	88100	97112	26	-0.0183195934654472
54	P24	sample	M-003125-01	EPHB6	2051	NM_004445	0.8082711233	0.8849482158	1.0948655597	0.4677691454	0.7841859342	0.8323563124	0.8478028396	0.922093592	90964	101664	103064	113104	26	0.0948655596985126
55	A05	sample	M-003126-01	ERBB2	2064	NM_004448	0.9223840153	0.9707891578	1.0524782972	0.7909380636	0.8134185397	1.0313494909	0.9727704535	0.9688078621	111248	143832	124108	122436	26	0.052478297213614
55	A06	sample	M-003789-02	MAP3K4	4216	NM_005922	0.9083055313	1.0359207058	1.1404980704	0.495697848	0.8049661466	1.0116449161	1.0372309573	1.0346104544	110092	141084	132332	130752	26	0.140498070412857
55	A07	sample	M-003127-02	ERBB3	2065	NM_001982	0.9894930236	1.1472346836	1.1594166469	0.3046254004	0.9285056227	1.0504804245	1.1507892963	1.1436800709	126988	146500	146820	144536	26	0.159416646947242
55	A08	sample	M-003584-02	MAP3K5	4217	NM_005923	1.076937404	1.06820735	0.9918936292	0.9566455299	1.0643581007	1.0895167073	1.033374614	1.1030400861	145568	151944	131840	139400	26	-0.00810637082301591
55	A09	sample	M-003128-02	ERBB4	2066	NM_005235	1.0446606124	0.8888032768	0.85080577	0.3046254004	1.1108901335	0.9784310914	0.8983712436	0.8792353099	151932	136452	114616	111116	26	-0.149194230013587
55	A10	sample	M-003969-00	MAP3K6	9064	NM_004672	1.0282985635	0.9709818098	0.9442605915	0.5965060775	1.0649722884	0.9916248387	0.9356492295	1.0063143902	145652	138292	119372	127176	26	-0.0557394085061492
55	A11	sample	M-004807-01	ERK8	225689	NM_139021	1.0372922349	1.0332663828	0.9961188834	0.9762349729	1.0621938201	1.0123906496	1.0130582684	1.0534744971	145272	141188	129248	133136	26	-0.00388111658869428
55	A12	sample	M-003790-05	MAP3K7	6885	NM_003188	1.0207582721	0.8873374807	0.869292471	0.1652982612	1.0266879195	1.0148286247	0.8937937954	0.880881166	140416	141528	114032	111324	26	-0.130707528948567
55	A13	sample	M-004951-01	ERN1	2081	NM_001433	1.0173769155	0.9434571803	0.9273428224	0.4426605576	1.0210724888	1.0136813423	0.9265256854	0.9603886752	139648	141368	118208	121372	26	-0.0726571776105598
55	A14	sample	M-003511-03	MAP3K8	1326	NM_005204	0.9991583938	0.9599784199	0.9607870242	0.6569256483	1.0130880482	0.9852287394	0.9432678591	0.9766889807	138556	137400	120344	123432	26	-0.0392129757835398
55	A15	sample	M-006530-01	EVI1	2122	NM_005241	0.9413940938	0.9933930223	1.0552360896	0.5965060775	0.961262302	0.9215258856	1.0248781176	0.961907927	131468	128516	130756	121564	26	0.0552360895850779
55	A16	sample	M-003585-01	MAP3K9	4293	NM_033141	1.0017869823	0.9379925694	0.9363193832	0.5224060857	1.0313381981	0.9722357665	0.9408223731	0.9351627657	141052	135588	120032	118184	26	-0.0636806167649879
55	A17	sample	M-005317-02	FASTK	10922	NM_006712	0.9155357046	0.9318118028	1.0177776772	0.8722815463	0.8824122955	0.9486591137	0.939348811	0.9242747947	120684	132300	119844	116808	26	0.0177776772311802
55	A18	sample	M-003586-01	MAP4K1	11184	NM_007181	0.9696351219	1.0263143517	1.058454184	0.5683478026	0.9586593159	0.9806109279	1.0073834867	1.0452452167	131112	136756	128524	132096	26	0.0584541839707053
55	A19	sample	M-003129-01	FER	2241	NM_005246	0.9580130615	1.0079821151	1.0521590525	0.6725404816	0.9031191963	1.0129069267	1.0020535812	1.013910649	123516	141260	127844	128136	26	0.0521590525308302
55	A20	sample	M-003587-01	MAP4K2	5871	NM_004579	0.9706911989	0.9845587367	1.0142862507	0.9193532239	0.9373382273	1.0040441704	0.9625182236	1.0065992499	128196	140024	122800	127212	26	0.0142862507833894
55	A21	sample	M-003130-01	FES	2242	NM_002005	0.9801409287	0.9720092334	0.9917035449	0.9510530877	0.9654446281	0.9948372293	0.9624868712	0.9815315957	132040	138740	122796	124044	26	-0.00829645514424682
55	A22	sample	M-003588-01	MAP4K3	8491	NM_003618	1.0196233361	0.9234233501	0.9056514473	0.3967746426	0.987877104	1.0513695683	0.9528303366	0.8940163636	135108	146624	121564	112984	26	-0.0943485526853887
55	A23	sample	M-003131-02	FGFR1	2260	NM_000604	1.0344792963	1.0469760424	1.0120802283	0.922900312	0.9892224676	1.0797361251	1.0353184619	1.0586336229	135292	150580	132088	133788	26	0.0120802282791861
55	A24	sample	M-003971-02	MAP4K4	9448	NM_004834	1.0533152067	1.0090208543	0.957947676	0.7560052303	1.0136144948	1.0930159185	0.9534260319	1.0646156768	138628	152432	121640	134544	26	-0.0420523239580632
55	B05	sample	M-004811-01	ICK	22858	NM_014920	1.0227521276	0.9986950625	0.976478108	0.8008127258	1.0178260679	1.0276781873	1.0015205907	0.9958695343	139204	143320	127776	125856	26	-0.0235218920115596
55	B06	sample	M-004869-01	NEK9	91754	NM_033116	1.0519210834	1.0993874464	1.0451235019	0.5965060775	1.0593276107	1.0445145561	1.0957031556	1.1030717372	144880	145668	139792	139404	26	0.0451235018948193
55	B07	sample	M-003012-04	IGF1R	3480	NM_000875	1.0624032929	0.9947660394	0.9363356138	0.4831326029	1.0666393694	1.0581672164	0.9758429873	1.0136890915	145880	147572	124500	128108	26	-0.0636643861629733
55	B08	sample	M-004763-01	NLK	51701	NM_016231	1.0437181289	1.0231783717	0.9803205897	0.8591733061	1.0237047219	1.0637315359	0.9979464188	1.0484103246	140008	148348	127320	132496	26	-0.0196794102078568
55	B09	sample	M-006737-01	IHPK1	9807	NM_153273	1.0557211652	1.0984786753	1.0405007605	0.6475016472	1.0399953205	1.0714470099	1.0937906601	1.1031666904	142236	149424	139548	139416	26	0.040500760484327
55	B10	sample	M-006821-01	NME1	4830	NM_000269	1.0449982951	1.0595491372	1.0139242736	0.9220183028	1.0018279397	1.0881686505	1.0337194902	1.0853787843	137016	151756	131884	137168	26	0.013924273578463
55	B11	sample	M-006738-00	IHPK2	51447	NM_016291	1.0737436852	1.1045720236	1.0287110777	0.8371060337	1.0796543	1.0678330704	1.0504930163	1.158651031	147660	148920	134024	146428	26	0.0287110777692325
55	B12	sample	M-005102-01	NME2	4831	NM_002512	1.0068292156	1.0410674515	1.0340060016	0.710631967	1.0144041648	0.9992542665	1.0298631468	1.0522717562	138736	139356	131392	132984	26	0.0340060015321428
55	B13	sample	M-006739-00	IHPK3	117283	NM_054111	1.0912286863	1.0970639662	1.00534744	0.970670632	1.0903879619	1.0920694106	1.0718439905	1.1222839418	149128	152300	136748	141832	26	0.00534743997617282
55	B14	sample	M-006753-00	NME3	4832	NM_002513	1.0105218461	1.0159635842	1.0053850772	0.970670632	1.0388839331	0.9821597591	0.9876314841	1.0442956844	142084	136972	126004	131976	26	0.00538507719650183
55	B15	sample	M-009371-00	IKBKAP	8518	NM_003640	1.0823428318	1.0152124607	0.9379767952	0.4959001639	1.0894813038	1.0752043597	0.9924911038	1.0379338176	149004	149948	126624	131172	26	-0.0620232047376889
55	B16	sample	M-006494-00	NME4	4833	NM_005009	0.9530152895	1.0374518845	1.0885994127	0.4019347891	0.9781085942	0.9279219848	1.0480161778	1.0268875912	133772	129408	133708	129776	26	0.0885994127589491
55	B17	sample	M-003503-00	IKBKB	3551	XM_032491	1.0584529276	0.9689359425	0.915426579	0.3213149389	1.070412237	1.0464936182	0.9631452713	0.9747266138	146396	145944	122880	123184	26	-0.0845734209956565
55	B18	sample	M-006754-00	NME5	8382	NM_003551	1.0266105422	1.0278985432	1.0012546151	0.9977644553	1.0268049077	1.0264161767	1.0103619633	1.0454351232	140432	143144	128904	132120	26	0.00125461506292335
55	B19	sample	M-003723-02	IKBKE	9641	NM_014002	1.0244866278	1.0106970469	0.9865400089	0.9220183028	1.0578360119	0.9911372437	1.0301139659	0.9912801279	144676	138224	131424	125276	26	-0.0134599911075578
55	B20	sample	M-006755-01	NME6	10201	NM_005793	1.0555301738	0.9710275603	0.9199429674	0.3785549246	1.0514016642	1.0596586835	0.9891677509	0.9528873696	143796	147780	126200	120424	26	-0.0800570326585551
55	B21	sample	M-007967-00	IL2	3558	NM_000586	1.0080864602	1.0724736535	1.0638707054	0.5797298009	1.0465759034	0.9695970171	1.0480475302	1.0968997769	143136	135220	133712	138624	26	0.0638707053798067
55	B22	sample	M-006756-02	NME7	29922	NM_013330	1.0089779126	0.9646427358	0.9560593188	0.5965060775	1.0096953921	1.0082604331	0.9674091957	0.9618762759	138092	140612	123424	121560	26	-0.043940681204561
55	B23	sample	M-004499-00	ILK	3611	NM_004517	0.9330561464	0.8040654728	0.86175465	0.2237714272	0.9443282687	0.9217840241	0.7737768651	0.8343540806	129152	128552	98720	105444	26	-0.138245350022807
55	B24	sample	M-005354-00	NPR1	4881	NM_000906	1.0831260894	1.0223442791	0.9438829783	0.5965060775	1.0859424126	1.0803097662	0.9770343779	1.0676541803	148520	150660	124652	134928	26	-0.0561170217344411
55	C05	sample	M-003132-01	FGFR2	2263	NM_000141	0.9278895268	1.0170450817	1.0960842346	0.4426605576	0.8889928783	0.9667861752	0.9964728567	1.0376173068	121584	134828	127132	131132	26	0.0960842346311137
55	C06	sample	M-003589-02	MAP4K5	11183	NM_006575	0.8724315281	0.934370056	1.0709952884	0.7584627579	0.7463258412	0.998537215	0.9139220266	0.9548180854	102072	139256	116600	120668	26	0.0709952883464575
55	C07	sample	M-003133-01	FGFR3	2261	NM_000142	0.9076232621	1.0401054157	1.1459660182	0.3809450547	0.8412324701	0.9740140542	1.0059099246	1.0743009068	115052	135836	128336	135768	26	0.145966018143005
55	C08	sample	M-003555-02	MAPK1	5594	NM_002745	1.0365991013	1.015382221	0.9795322219	0.8586233778	1.0498223243	1.0233758784	0.9867536173	1.0440108247	143580	142720	125892	131940	26	-0.0204677780661479
55	C09	sample	M-003134-01	FGFR4	2264	NM_002011	0.9835403731	0.9336069952	0.949230983	0.5797298009	0.9922349122	0.9748458339	0.9146431315	0.9525708589	135704	135952	116692	120384	26	-0.0507690169292742
55	C10	sample	M-004324-00	MAPK10	5602	NM_002753	1.0166170471	0.9719571948	0.9560701324	0.7298177481	1.0448503283	0.988383766	0.9202552084	1.0236591812	142900	137840	117408	129368	26	-0.043929867667673
55	C11	sample	M-003135-02	FGR	2268	NM_005248	0.9680780031	0.9633003105	0.9950647648	0.970670632	0.9874968925	0.9486591137	0.9302879717	0.9963126494	135056	132300	118688	125912	26	-0.00493523510987837
55	C12	sample	M-003972-03	MAPK11	5600	NM_002751	0.968829331	0.9031908505	0.9322496972	0.572107894	0.9613500431	0.976308619	0.8547287235	0.9516529776	131480	136156	109048	120268	26	-0.0677503027585491
55	C13	sample	M-005318-00	FLJ10074	55681	NM_017988	1.0225104115	1.0678049962	1.0442974312	0.6788336957	1.0076480997	1.0373727234	1.0314621185	1.1041478738	137812	144672	131596	139540	26	0.0442974311932327
55	C14	sample	M-003590-00	MAPK12	6300	NM_002969	0.8874805831	0.8346816031	0.94050689	0.5990585264	0.8730824913	0.9018786749	0.7850637237	0.8842994825	119408	125776	100160	111756	26	-0.0594931100526971
55	C15	sample	M-005078-00	FLJ10761	55224	NM_018208	0.948470398	0.9660553193	1.0185402953	0.9150421576	0.973780033	0.9231607629	0.9167123889	1.0153982497	133180	128744	116956	128324	26	0.0185402953935174
55	C16	sample	M-003591-02	MAPK13	5603	NM_002754	0.9708453332	0.8360543927	0.8611612623	0.3046254004	0.9636898059	0.9780008605	0.7859102381	0.8861985472	131800	136392	100268	111996	26	-0.138838737686173
55	C17	sample	M-007256-00	FLJ10842	55750	NM_018238	0.9245372178	1.0196502802	1.1028764018	0.3046254004	0.9235043797	0.9255700559	1.0243137747	1.0149867857	126304	129080	130684	128272	26	0.102876401910924
55	C18	sample	M-003512-05	MAPK14	1432	NM_001315	0.9374264795	1.0212550972	1.089424205	0.3364123405	0.9246450141	0.9502079449	1.0129955636	1.0295146307	126460	132516	129240	130108	26	0.0894242049730791
55	C19	sample	M-007260-00	RFK	55312	NM_018339	0.9746432037	1.0599511768	1.0875273872	0.5683478026	0.907009052	1.0422773555	1.0456647489	1.0742376046	124048	145356	133408	135760	26	0.0875273871215354
55	C20	sample	M-003592-02	MAPK3	5595	NM_002746	0.8964621179	0.8889193087	0.9915860257	0.970670632	0.8438062091	0.9491180267	0.880657146	0.8971814715	115404	132364	112356	113384	26	-0.00841397422087331
55	C21	sample	M-007726-00	FLJ12476	64799	NM_022784	0.9452745166	0.9899247424	1.0472351946	0.6222347242	0.9146132811	0.9759357522	0.9921775799	0.9876719049	125088	136104	126584	124820	26	0.0472351946059415
55	C22	sample	M-003593-02	MAPK4	5596	NM_002747	0.9957828588	1.0033292885	1.0075783889	0.970670632	0.9546232251	1.0369424925	0.9821448167	1.0245137603	130560	144612	125304	129476	26	0.00757838883578921
55	C23	sample	M-006318-00	FLJ13052	65220	NM_023018	0.9235017453	0.972797395	1.0533790542	0.5965060775	0.9083544156	0.938649075	0.94985186	0.9957429299	124232	130904	121184	125840	26	0.0533790541283559
55	C24	sample	M-003594-01	MAPK6	5597	NM_002748	1.0260996982	1.0325236122	1.0062605164	0.970670632	1.0288522001	1.0233471963	1.0228088602	1.0422383643	140712	142716	130492	131716	26	0.0062605164598224
55	D05	sample	M-010260-00	ILKAP	80895	NM_030768	0.9980508019	0.9846251856	0.9865481634	0.9149789932	0.9949256394	1.0011759644	0.9552131178	1.0140372533	136072	139624	121868	128152	26	-0.0134518366444289
55	D06	sample	M-005355-01	NPR2	4882	NM_000907	0.9685379248	0.9993908357	1.0318551397	0.7615292279	0.9593904918	0.9776853578	0.9717358248	1.0270458466	131212	136348	123976	129796	26	0.0318551397007723
55	D07	sample	M-006740-01	IMPK	253430	NM_152230	0.9640284378	0.9349802432	0.9698679069	0.7619704424	0.9735753038	0.9544815718	0.9087488831	0.9612116033	133152	133112	115940	121476	26	-0.0301320930597136
55	D08	sample	M-005356-01	NRBP	29959	NM_013392	1.0257064646	0.9886657238	0.9638875817	0.6765964088	1.0133805185	1.0380324107	0.987380665	0.9899507826	138596	144764	125972	125108	26	-0.0361124181999233
55	D09	sample	M-003014-01	INSR	3643	NM_000208	0.9430539446	1.0171324912	1.0785517595	0.5965060775	0.9282131524	0.9578947368	0.9515448888	1.0827200937	126948	133588	121400	136832	26	0.0785517594981491
55	D10	sample	M-026286-00	NRG3	10718	XM_166086	0.9900262204	0.9899703661	0.999943583	0.9977644553	0.9614377842	1.0186146565	0.9360881629	1.0438525693	131492	142056	119428	131920	26	-5.64169401294778e-05
55	D11	sample	M-005332-00	INSRR	3645	NM_014215	0.9808789587	0.9351295482	0.9533587604	0.6081080279	0.9884035506	0.9733543668	0.9039833205	0.9662757758	135180	135744	115332	122116	26	-0.0466412396190389
55	D12	sample	M-003159-01	NTRK1	4914	NM_002529	0.9614908209	1.0056643049	1.0459426996	0.6475016472	0.9395025079	0.9834791338	0.9803263783	1.0310022314	128492	137156	125072	130296	26	0.0459426996515149
55	D13	sample	M-004760-02	IRAK1	3654	NM_001569	1.0432933588	1.0007300379	0.9592029216	0.6668673895	1.0391179094	1.0474688083	0.9696665674	1.0317935084	142116	146080	123712	130396	26	-0.0407970783950133
55	D14	sample	M-003160-01	NTRK2	4915	NM_006180	1.0103823925	0.9608665204	0.9509929384	0.71764639	0.9947501572	1.0260146279	0.8930413381	1.0286917027	136048	143088	113936	130004	26	-0.0490070615987597
55	D15	sample	M-004761-00	IRAK2	3656	NM_001570	0.9486830283	0.9122337526	0.961579079	0.6873203942	0.9557053654	0.9416606912	0.8865827468	0.9378847584	130708	131324	113112	118528	26	-0.0384209210164912
